mean_age_SH20-M1H,LnFe_Mn,mean_age_SH20-M1H,LnMn_Ti,mean_age_SH20-M1H,LnBr_Ti,mean_age_SH20-M1H,Mo_inc/coh,mean_age_SH20-M1H,Ln_Ca/Ti
29067.8,3.708704775,29067.8,0.259282598,29067.8,-3.270169119,29067.8,1.120383415,29067.8,-0.251028755
29068.7,3.632718885,29068.7,0.418935712,29068.7,NaN,29068.7,1.22154821,29068.7,-0.200908649
29069.6,3.737239233,29069.6,0.332864295,29069.6,-2.946542029,29069.6,1.149840175,29069.6,-0.321873437
29070.5,3.677917603,29070.5,0.497655161,29070.5,-1.869468454,29070.5,1.156624064,29070.5,-0.27837968
29071.4,3.59284104,29071.4,0.615760517,29071.4,-1.504077397,29071.4,1.203157306,29071.4,-0.304368991
29072.2,3.597415253,29072.2,0.620651679,29072.2,-1.407496569,29072.2,1.19865061,29072.2,-0.328115642
29073.1,3.637619344,29073.1,0.485507816,29073.1,-1.445383277,29073.1,1.185343608,29073.1,-0.437742767
29074,3.621703311,29074,0.720342923,29074,-2.325399771,29074,1.161958313,29074,-0.390539458
29074.9,3.643199953,29074.9,0.598988411,29074.9,-0.961056746,29074.9,1.207676547,29074.9,-0.326841344
29075.8,3.593118695,29075.8,0.676578754,29075.8,-1.344909145,29075.8,1.194777294,29075.8,-0.364079892
29076.7,3.62804673,29076.7,0.717658212,29076.7,-1.280437691,29076.7,1.211013894,29076.7,-0.393134496
29077.6,3.550651073,29077.6,0.842752398,29077.6,-2.003068563,29077.6,1.205815913,29077.6,-0.296539526
29078.5,3.570729585,29078.5,0.533026334,29078.5,-1.48487519,29078.5,1.197086786,29078.5,-0.527978703
29079.4,3.684405174,29079.4,0.494476486,29079.4,-3.456767233,29079.4,1.164930946,29079.4,-0.382091757
29080.2,3.616391154,29080.2,0.395932147,29080.2,-2.259867363,29080.2,1.189508842,29080.2,-0.550172847
29081.1,3.579178772,29081.1,0.614698547,29081.1,-2.311634929,29081.1,1.171589678,29081.1,-0.33377318
29082,3.626805759,29082,0.556407572,29082,-1.296297907,29082,1.160759943,29082,-0.350925966
29082.9,3.705580941,29082.9,0.364307036,29082.9,-4.009351349,29082.9,1.203855907,29082.9,-0.476476144
29083.8,3.73671542,29083.8,0.424967351,29083.8,-1.480292492,29083.8,1.182586481,29083.8,-0.372110752
29084.7,3.65596996,29084.7,0.715384853,29084.7,-0.965080896,29084.7,1.200867815,29084.7,-0.303682414
29085.6,3.672371394,29085.6,0.585436488,29085.6,-2.22579795,29085.6,1.221164539,29085.6,-0.434038481
29086.5,3.615395876,29086.5,0.689490869,29086.5,-2.407675302,29086.5,1.222518872,29086.5,-0.321499728
29087.4,3.529300646,29087.4,0.627496931,29087.4,-2.562868191,29087.4,1.202457388,29087.4,-0.648333165
29088.2,3.624226966,29088.2,0.605525489,29088.2,-2.190535589,29088.2,1.159074115,29088.2,-0.511571614
29089.1,3.597890908,29089.1,0.7536251,29089.1,-1.717295308,29089.1,1.169155707,29089.1,-0.344987189
29090,3.572641277,29090,0.916290732,29090,-2.839078464,29090,1.16830766,29090,-0.141078598
29090.9,3.614178496,29090.9,0.641484041,29090.9,-2.393222367,29090.9,1.213512951,29090.9,-0.567846287
29091.8,3.691660729,29091.8,0.534082486,29091.8,-1.760576542,29091.8,1.167562325,29091.8,-0.404334526
29092.7,3.625513314,29092.7,0.740080334,29092.7,-2.817749118,29092.7,1.190715326,29092.7,-0.283362411
29093.6,3.661450131,29093.6,0.672790243,29093.6,NaN,29093.6,1.207705251,29093.6,-0.19397611
29094.5,3.748959418,29094.5,0.550888206,29094.5,-1.222802669,29094.5,1.173294478,29094.5,-0.373146317
29095.4,3.690971679,29095.4,0.489338281,29095.4,-1.388465915,29095.4,1.172509007,29095.4,-0.473915827
29096.2,3.616348148,29096.2,0.677398824,29096.2,-1.508896683,29096.2,1.146064142,29096.2,-0.310373484
29097.1,3.671816173,29097.1,0.594378647,29097.1,-1.236233667,29097.1,1.174846148,29097.1,-0.294051521
29098,3.63802863,29098,0.545485816,29098,-1.616156863,29098,1.174352647,29098,-0.411061094
29098.9,3.57829919,29098.9,0.564659935,29098.9,-1.528714701,29098.9,1.153763807,29098.9,-0.416588693
29099.8,3.703313783,29099.8,0.444515623,29099.8,-2.587321655,29099.8,1.160552157,29099.8,-0.393370403
29100.7,3.677892625,29100.7,0.318108009,29100.7,-1.620910314,29100.7,1.125517072,29100.7,-0.626946543
29101.6,3.742197928,29101.6,0.358188949,29101.6,-3.139832618,29101.6,1.121324238,29101.6,-0.33950714
29102.5,3.760808886,29102.5,0.416999261,29102.5,-2.402546444,29102.5,1.157904514,29102.5,-0.323104902
29103.4,3.679442803,29103.4,0.366191273,29103.4,-1.928140679,29103.4,1.102200844,29103.4,-0.538427511
29104.2,3.670983791,29104.2,0.368325561,29104.2,-2.524752558,29104.2,1.1456487,29104.2,-0.551349269
29105.1,3.679130596,29105.1,0.35261265,29105.1,-1.893266416,29105.1,1.155678517,29105.1,-0.549531669
29106,3.674485911,29106,0.424883194,29106,-2.439309058,29106,1.150736137,29106,-0.473661426
29106.9,3.66163925,29106.9,0.543323476,29106.9,NaN,29106.9,1.195844442,29106.9,-0.370998105
29107.8,3.615215356,29107.8,0.536669045,29107.8,-1.519212821,29107.8,1.203267525,29107.8,-0.464013025
29108.7,3.615911681,29108.7,0.565263748,29108.7,-2.246896187,29108.7,1.139117914,29108.7,-0.404364393
29109.6,3.60605944,29109.6,0.574672534,29109.6,-1.360091989,29109.6,1.13708538,29109.6,-0.377109882
29110.5,3.575584102,29110.5,0.693147181,29110.5,-2.376693065,29110.5,1.188872682,29110.5,-0.306913434
29111.4,3.662880679,29111.4,0.509983164,29111.4,NaN,29111.4,1.185435065,29111.4,-0.423521892
29112.3,3.596303064,29112.3,0.617682816,29112.3,NaN,29112.3,1.209649777,29112.3,-0.490476084
29113.1,3.694746518,29113.1,0.717374476,29113.1,NaN,29113.1,1.199710884,29113.1,-0.379908909
29114,3.624654804,29114,0.584076086,29114,NaN,29114,1.139659181,29114,-0.518260602
29114.9,3.593553993,29114.9,0.535161739,29114.9,-3.399111875,29114.9,1.203836529,29114.9,-0.529793526
29115.8,3.589065783,29115.8,0.728755608,29115.8,-1.984131362,29115.8,1.181993898,29115.8,-0.381992752
29116.7,3.593471867,29116.7,0.725543535,29116.7,NaN,29116.7,1.179888141,29116.7,-0.560836044
29117.6,3.6292346,29117.6,0.672142908,29117.6,-1.527442946,29117.6,1.189032428,29117.6,-0.314995514
29118.5,3.631284309,29118.5,0.688407835,29118.5,-1.056939592,29118.5,1.172944398,29118.5,-0.434244073
29119.4,3.593094478,29119.4,0.653660945,29119.4,-1.970547453,29119.4,1.214417014,29119.4,-0.489664674
29120.3,3.576010998,29120.3,0.665597229,29120.3,-0.989562933,29120.3,1.210034677,29120.3,-0.582150405
29121.1,3.597186577,29121.1,0.624460166,29121.1,-1.842264164,29121.1,1.156550126,29121.1,-0.445885684
29122,3.605191613,29122,0.707331816,29122,-1.113001026,29122,1.188814757,29122,-0.522801815
29122.9,3.637714678,29122.9,0.637346356,29122.9,-1.911854645,29122.9,1.191345818,29122.9,-0.330944816
29123.8,3.641729249,29123.8,0.679575103,29123.8,NaN,29123.8,1.176468299,29123.8,-0.348306694
29124.7,3.575346097,29124.7,0.743217233,29124.7,-2.101692151,29124.7,1.155844117,29124.7,-0.396944058
29125.6,3.52167849,29125.6,0.800578721,29125.6,-1.279958711,29125.6,1.180060308,29125.6,-0.463197575
29126.5,3.56866011,29126.5,0.809784084,29126.5,NaN,29126.5,1.192197671,29126.5,-0.291124417
29127.4,3.628934682,29127.4,0.772990068,29127.4,-3.12002999,29127.4,1.153195178,29127.4,-0.340115228
29128.3,3.49748882,29128.3,0.793003315,29128.3,-1.607054121,29128.3,1.204172784,29128.3,-0.314285818
29129.1,3.533903682,29129.1,0.814655683,29129.1,-1.515773437,29129.1,1.179074598,29129.1,-0.421090426
29130,3.44861853,29130,0.846605819,29130,-1.679642171,29130,1.132471479,29130,-0.274054607
29130.9,3.518621404,29130.9,0.754460365,29130.9,-1.962439451,29130.9,1.177610516,29130.9,-0.242653481
29131.8,3.551502725,29131.8,0.640591767,29131.8,-1.710209602,29131.8,1.142831939,29131.8,-0.354498665
29132.7,3.465298509,29132.7,0.801022517,29132.7,-1.874203138,29132.7,1.171070549,29132.7,-0.409068716
29133.6,3.516128676,29133.6,0.639997306,29133.6,-2.822260332,29133.6,1.144792098,29133.6,-0.410986933
29134.5,3.393210627,29134.5,0.798859747,29134.5,-2.011388078,29134.5,1.125372463,29134.5,-0.394957131
29135.4,3.33719635,29135.4,0.799404155,29135.4,-2.733023122,29135.4,1.130033101,29135.4,-0.350925966
29136.3,3.296455779,29136.3,0.769754302,29136.3,-2.304710492,29136.3,1.097139805,29136.3,-0.311313677
29137.1,3.194393342,29137.1,0.803168785,29137.1,-1.826141015,29137.1,1.129566316,29137.1,-0.480797258
29138,3.147140484,29138,0.918884767,29138,-3.245193133,29138,1.108263643,29138,-0.246686933
29138.9,3.132378422,29138.9,0.817850659,29138.9,-1.528794424,29138.9,1.130060442,29138.9,-0.352220594
29139.8,3.190510112,29139.8,0.750359218,29139.8,NaN,29139.8,1.129504945,29139.8,-0.301940253
29140.7,3.216703485,29140.7,0.621625863,29140.7,-2.017431467,29140.7,1.126207859,29140.7,-0.540440544
29141.6,3.260362767,29141.6,0.693147181,29141.6,-1.69542836,29141.6,1.095439164,29141.6,-0.439754182
29142.5,3.279601186,29142.5,0.678975947,29142.5,NaN,29142.5,1.137627175,29142.5,-0.365018419
29143.4,3.380408791,29143.4,0.607693032,29143.4,-3.430184919,29143.4,1.109983461,29143.4,-0.495077267
29144.3,3.37152978,29144.3,0.647290955,29144.3,-1.201320283,29144.3,1.182251476,29144.3,-0.36927534
29145.1,3.322710025,29145.1,0.642155743,29145.1,-3.001484926,29145.1,1.153816843,29145.1,-0.481929141
29146,3.296699493,29146,0.765613484,29146,-2.645340073,29146,1.158687007,29146,-0.425497407
29146.9,3.357669141,29146.9,0.708587528,29146.9,-3.287572356,29146.9,1.168243988,29146.9,-0.317157891
29147.8,3.327965302,29147.8,0.72070798,29147.8,-1.739269287,29147.8,1.10461722,29147.8,-0.442054556
29148.7,3.304548545,29148.7,0.82912124,29148.7,-1.941571747,29148.7,1.137855204,29148.7,-0.284787714
29149.6,3.376177186,29149.6,0.720380331,29149.6,-1.943867247,29149.6,1.184826535,29149.6,-0.459021213
29150.5,3.336616852,29150.5,0.926264692,29150.5,-1.878987837,29150.5,1.137771065,29150.5,-0.334088445
29151.4,3.308254698,29151.4,0.849163533,29151.4,-2.833213344,29151.4,1.166098722,29151.4,-0.469567994
29152.3,3.307696954,29152.3,0.802561967,29152.3,-1.548813291,29152.3,1.161328156,29152.3,-0.480053965
29153.1,3.322692566,29153.1,0.835880039,29153.1,NaN,29153.1,1.148341555,29153.1,-0.363319487
29154,3.264492339,29154,0.782818248,29154,-1.421974956,29154,1.119839426,29154,-0.281515558
29154.9,3.134108837,29154.9,0.802147896,29154.9,-2.449087552,29154.9,1.096613912,29154.9,-0.355852688
29155.8,3.109240923,29155.8,0.683552689,29155.8,NaN,29155.8,1.174108788,29155.8,-0.392528317
29156.7,3.069481492,29156.7,0.690553145,29156.7,-3.416863498,29156.7,1.110545379,29156.7,-0.421131225
29157.6,3.023726581,29157.6,0.907851863,29157.6,NaN,29157.6,1.118645187,29157.6,-0.186532089
29158.5,3.035725867,29158.5,0.825579336,29158.5,-1.370790175,29158.5,1.116124776,29158.5,-0.179201429
29159.4,2.981302595,29159.4,0.923581165,29159.4,-2.228186803,29159.4,1.084096996,29159.4,-0.172612743
29160.3,2.952516432,29160.3,0.849172275,29160.3,NaN,29160.3,1.099594547,29160.3,-0.0923128
29161.1,3.076929192,29161.1,0.811600682,29161.1,-2.597672113,29161.1,1.057136897,29161.1,-0.140164438
29162,3.09408684,29162,0.786517496,29162,-3.412893421,29162,1.097035575,29162,-0.285101426
29162.9,3.309385714,29162.9,0.612939769,29162.9,-3.007660844,29162.9,1.112491255,29162.9,-0.162751461
29163.8,3.277279357,29163.8,0.613810438,29163.8,-3.096708191,29163.8,1.131900854,29163.8,-0.308615282
29164.7,3.346253418,29164.7,0.794471124,29164.7,-1.265881821,29164.7,1.132292554,29164.7,-0.102205939
29165.6,3.381955386,29165.6,0.659756895,29165.6,NaN,29165.6,1.087748224,29165.6,-0.259825118
29166.5,3.409468358,29166.5,0.710125517,29166.5,NaN,29166.5,1.114738737,29166.5,-0.371791893
29167.4,3.455779744,29167.4,0.686178511,29167.4,-1.591088774,29167.4,1.127784371,29167.4,-0.16034265
29168.3,3.393650457,29168.3,0.841389424,29168.3,-1.396657148,29168.3,1.168576059,29168.3,-0.097374164
29169.1,3.435320868,29169.1,0.695514046,29169.1,-2.579269411,29169.1,1.098128291,29169.1,-0.389013503
29170,3.471881681,29170,0.543615447,29170,-1.485029202,29170,1.133157934,29170,-0.184888952
29170.9,3.425593232,29170.9,0.584871211,29170.9,-2.600508659,29170.9,1.101358887,29170.9,-0.292058447
29171.8,3.552882645,29171.8,0.469730069,29171.8,-2.598322866,29171.8,1.155418444,29171.8,-0.155975831
29172.7,3.501959713,29172.7,0.474135867,29172.7,-2.778819272,29172.7,1.138599359,29172.7,-0.282862786
29173.6,3.543378472,29173.6,0.417177264,29173.6,-2.564949357,29173.6,1.126194972,29173.6,-0.227832281
29174.5,3.494094633,29174.5,0.439951284,29174.5,-2.441335401,29174.5,1.091756324,29174.5,-0.206083429
29175.4,3.523241479,29175.4,0.429275757,29175.4,-1.615480227,29175.4,1.125008331,29175.4,-0.231714312
29176.3,3.530713905,29176.3,0.492244008,29176.3,-2.408410617,29176.3,1.130222359,29176.3,-0.261527794
29177.1,3.595821769,29177.1,0.619422791,29177.1,-1.850826701,29177.1,1.161017199,29177.1,-0.030382084
29178,3.61993504,29178,0.557582578,29178,-1.901870588,29178,1.162393564,29178,-0.021557721
29178.9,3.635842108,29178.9,0.687756332,29178.9,-1.090580117,29178.9,1.170983542,29178.9,-0.038360868
29179.8,3.532282905,29179.8,0.711677668,29179.8,-1.3118302,29179.8,1.164181744,29179.8,-0.254168515
29180.7,3.597924906,29180.7,0.758387702,29180.7,-1.409022612,29180.7,1.16969698,29180.7,-0.109739628
29181.6,3.617715003,29181.6,0.738453488,29181.6,-0.756936918,29181.6,1.143791222,29181.6,-0.116028957
29182.5,3.616858382,29182.5,0.676030239,29182.5,-1.30364409,29182.5,1.177904315,29182.5,-0.25430285
29183.4,3.63539974,29183.4,0.536085291,29183.4,-1.531185716,29183.4,1.189455686,29183.4,-0.283041693
29184.3,3.617127047,29184.3,0.59273717,29184.3,-1.794243943,29184.3,1.149825693,29184.3,-0.291826297
29185.1,3.603876895,29185.1,0.66057101,29185.1,-2.074326441,29185.1,1.178020465,29185.1,-0.320699841
29186,3.533484721,29186,0.782255434,29186,-2.487428719,29186,1.164558925,29186,-0.244143369
29186.9,3.700567982,29186.9,0.590114955,29186.9,-2.842581094,29186.9,1.180800465,29186.9,-0.194988862
29187.8,3.600907382,29187.8,0.653749851,29187.8,-1.853212248,29187.8,1.14709903,29187.8,-0.338239802
29188.7,3.564038604,29188.7,0.656465614,29188.7,-1.702631689,29188.7,1.209943983,29188.7,-0.158042424
29189.6,3.536084444,29189.6,0.84729786,29189.6,-1.068075565,29189.6,1.163823976,29189.6,-0.114880276
29190.5,3.613742725,29190.5,0.709676483,29190.5,-1.523495483,29190.5,1.168946597,29190.5,-0.155005746
29191.4,3.56089021,29191.4,0.840669833,29191.4,-1.192478425,29191.4,1.18615811,29191.4,-0.369975223
29192.3,3.604319133,29192.3,0.750618534,29192.3,-1.761243925,29192.3,1.180105323,29192.3,-0.205691101
29193.1,3.621692501,29193.1,0.851837133,29193.1,NaN,29193.1,1.237424145,29193.1,0.006349228
29194,3.681391518,29194,0.65459851,29194,NaN,29194,1.189705779,29194,-0.275616961
29194.9,3.634690942,29194.9,0.646371116,29194.9,-1.588160514,29194.9,1.175575657,29194.9,-0.381559587
29195.8,3.608505912,29195.8,0.805028446,29195.8,-1.305533004,29195.8,1.210806092,29195.8,-0.151040257
29196.7,3.709269839,29196.7,0.513945751,29196.7,-3.060270795,29196.7,1.224384637,29196.7,-0.386122145
29197.6,3.676584448,29197.6,0.516822643,29197.6,-4.197201948,29197.6,1.18403936,29197.6,-0.475532671
29198.5,3.669626894,29198.5,0.548398012,29198.5,-4.374498368,29198.5,1.189179805,29198.5,-0.200111098
29199.4,3.640644886,29199.4,0.524476106,29199.4,-1.602354058,29199.4,1.216276418,29199.4,-0.239870345
29200.3,3.661672862,29200.3,0.456530586,29200.3,-3.78191432,29200.3,1.239151705,29200.3,-0.238060638
29201.2,3.588413342,29201.2,0.45062735,29201.2,-2.818398258,29201.2,1.197143767,29201.2,-0.26728038
29202,3.596299157,29202,0.603814001,29202,-1.080912712,29202,1.115626736,29202,-0.11905936
29202.9,3.641477215,29202.9,0.306122665,29202.9,-1.851881199,29202.9,1.182167772,29202.9,-0.409497372
29203.8,3.712152564,29203.8,0.114557226,29203.8,-1.728580568,29203.8,1.198770038,29203.8,-0.342286206
29204.7,3.68269099,29204.7,0.229210304,29204.7,-1.981001469,29204.7,1.191018763,29204.7,-0.191695989
29205.6,3.701135689,29205.6,0.087930073,29205.6,-2.03626937,29205.6,1.169016367,29205.6,-0.263467814
29206.5,3.682030112,29206.5,0.119490978,29206.5,NaN,29206.5,1.169739046,29206.5,-0.2135741
29207.4,3.740423177,29207.4,0.150480951,29207.4,NaN,29207.4,1.182516583,29207.4,-0.125020703
29208.3,3.723360218,29208.3,0.020277192,29208.3,-2.127115011,29208.3,1.138811036,29208.3,-0.272282938
29209.2,3.609545715,29209.2,0.078271228,29209.2,-2.969529901,29209.2,1.126533363,29209.2,-0.268400143
29210,3.587421776,29210,0.161187245,29210,-2.060608593,29210,1.142560098,29210,-0.217929034
29210.9,3.656769761,29210.9,-0.062679276,29210.9,-3.192942443,29210.9,1.129713576,29210.9,-0.300350928
29211.8,3.654177413,29211.8,0.076400778,29211.8,-2.193450988,29211.8,1.139889617,29211.8,-0.204880342
29212.7,3.611286814,29212.7,0.150743522,29212.7,-1.47764414,29212.7,1.126772372,29212.7,-0.15415068
29213.6,3.689480013,29213.6,-0.09177512,29213.6,-3.677144198,29213.6,1.063897377,29213.6,-0.217677908
29214.5,3.63420084,29214.5,-0.20098198,29214.5,-2.093546148,29214.5,1.132919289,29214.5,-0.502457374
29215.4,3.606559791,29215.4,-0.066914589,29215.4,NaN,29215.4,1.070543852,29215.4,-0.335178575
29216.3,3.602356378,29216.3,-0.095782732,29216.3,NaN,29216.3,1.121398582,29216.3,-0.288207145
29217.2,3.589531528,29217.2,0.08581592,29217.2,-4.532599493,29217.2,1.096958555,29217.2,-0.136094839
29218,3.62962179,29218,-0.012556219,29218,-4.383810756,29218,1.090149072,29218,-0.107144637
29218.9,3.567856911,29218.9,0.130538872,29218.9,-2.368452518,29218.9,1.076384111,29218.9,0.035228692
29219.8,3.631217176,29219.8,-0.154939635,29219.8,-2.203553712,29219.8,1.078782624,29219.8,-0.211773109
29220.7,3.532350881,29220.7,-0.132501208,29220.7,NaN,29220.7,1.070382698,29220.7,-0.363085885
29221.6,3.659484118,29221.6,-0.110319519,29221.6,NaN,29221.6,1.048100651,29221.6,-0.161310957
29222.5,3.75773982,29222.5,-0.099485551,29222.5,NaN,29222.5,1.095064699,29222.5,-0.06858711
29223.4,3.777832516,29223.4,-0.195511613,29223.4,NaN,29223.4,1.054240094,29223.4,-0.142437933
29224.3,3.71932048,29224.3,-0.121591711,29224.3,-2.231804911,29224.3,1.122703614,29224.3,-0.212467293
29225.2,3.700636417,29225.2,-0.113114804,29225.2,-2.20258652,29225.2,1.07233654,29225.2,-0.166406101
29226,3.636344078,29226,-0.12904019,29226,-2.664247578,29226,1.089411534,29226,-0.217768306
29226.9,3.685828383,29226.9,-0.116707882,29226.9,-2.727164597,29226.9,1.107696182,29226.9,-0.197234266
29227.8,3.715216681,29227.8,-0.209554707,29227.8,-2.68834513,29227.8,1.057717247,29227.8,-0.288235017
29228.7,3.711069939,29228.7,-0.219859476,29228.7,-2.205482263,29228.7,1.091116648,29228.7,-0.255316788
29229.6,3.706197251,29229.6,-0.165443519,29229.6,-2.901067047,29229.6,1.080297588,29229.6,-0.062177245
29230.5,3.792112709,29230.5,-0.233993567,29230.5,-1.453233844,29230.5,1.070066474,29230.5,-0.130452888
29231.4,3.719819809,29231.4,-0.179820215,29231.4,-2.39432384,29231.4,1.103347177,29231.4,-0.237104598
29232.3,3.738134338,29232.3,-0.181959959,29232.3,-3.917462729,29232.3,1.075607914,29232.3,-0.188488817
29233.2,3.794616839,29233.2,-0.078848066,29233.2,-2.047180679,29233.2,1.084553319,29233.2,-0.166867813
29234,3.642350246,29234,-0.126751706,29234,-2.299189504,29234,1.064697937,29234,-0.265259608
29234.9,3.654567309,29234.9,-0.005934736,29234.9,-1.217875709,29234.9,1.12680554,29234.9,-0.086473598
29235.8,3.700863722,29235.8,-0.125408723,29235.8,-3.81220267,29235.8,1.094770513,29235.8,-0.125408723
29236.7,3.643532659,29236.7,-0.06726839,29236.7,-2.176984696,29236.7,1.060937148,29236.7,-0.133000466
29237.6,3.667426486,29237.6,-0.034105612,29237.6,NaN,29237.6,1.078330782,29237.6,-0.18350569
29238.5,3.621483417,29238.5,-0.082135697,29238.5,-2.586689344,29238.5,1.073383424,29238.5,-0.230789192
29239.4,3.6828321,29239.4,-0.188883487,29239.4,-2.868243195,29239.4,1.055304894,29239.4,-0.237881573
29240.3,3.565530585,29240.3,0.022642477,29240.3,-1.892043832,29240.3,1.094875624,29240.3,-0.130265195
29241.2,3.599423533,29241.2,-0.066322643,29241.2,-1.863812787,29241.2,1.05612722,29241.2,-0.261295317
29242,3.584649986,29242,-0.088553397,29242,-3.047918027,29242,1.124307534,29242,-0.307078003
29242.9,3.720619824,29242.9,-0.161132041,29242.9,-2.550534693,29242.9,1.067204115,29242.9,-0.050243125
29243.8,3.752815509,29243.8,-0.263718819,29243.8,-1.577794973,29243.8,1.072327039,29243.8,-0.375462858
29244.7,3.655734126,29244.7,-0.09531018,29244.7,NaN,29244.7,1.044344098,29244.7,-0.263849597
